"id","title","contains_table","published_at","url","legislative_term","ministries","ministries_short","org"
1261,"Kontoabfragen durch Berliner Behörden",False,"2014-06-25","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13967.pdf",17,"Senatsverwaltung für Finanzen","SenFin","Piraten"
1262,"WLAN-Angebot im Bereich der Berliner U-Bahn",False,"2014-06-26","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13961.pdf",17,"Regierender Bürgermeister","RBm","CDU"
1263,"Gilt Artikel 9 Abs. 3 GG auch in Berlins Justizvollzugsanstalten?",False,"2014-06-30","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13956.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Die Linke"
1264,"Sexuelle und geschlechtliche Vielfalt im Alter und in der Pflege - was hat der Senat unternommen?",False,"2014-06-27","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13959.pdf",17,"Senatsverwaltung für Arbeit, Integration und Frauen","SenArbIntFrau","Die Linke"
1265,"Barrierefreie Internetangebote der Berliner Verwaltung",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13964.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1266,"Entwicklungen der Liegevermerke im Landeskriminalamt (LKA) im Jahr 2013 (II) - Nachfragen zu Schriftlichen Anfrage 17/13182",False,"2014-06-27","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13968.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1267,"Funktionalität des Dynamischen Auskunfts- und Informationssystem (DAISY) der BVG",False,"2014-06-26","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13971.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
1268,"HTW/HWR ""PuMa""-Absolvent*innen ohne Chance im öffentlichen Dienst Berlins?",False,"2014-06-23","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13957.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Die Linke"
1269,"Wie viele Beamt*innen profitieren von der verfassungswidrigen GroKo-Rückwirkung im Besoldungs- und Versorgungsrecht für Lebenspartner*innen?",False,"2014-06-26","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13958.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Die Linke"
1272,"IGA 2017 - DDS offen für alle?",False,"2014-06-30","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-14000.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
1273,"Fehlende Grundschulplätze in Marzahn-Hellersdorf?",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13952.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","CDU"
1274,"Personalplanung und Personalentwicklung in der Berliner Feuerwehr (2013 bis 2016)",False,"2014-06-13","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13950.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
1275,"Illegaler Zigarettenhandel in Berlin im Jahr 2013",False,"2014-06-16","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13951.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
1276,"Personalplanung und Personalentwicklung in der Polizeibehörde (2013 bis 2016)",False,"2014-06-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13949.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","CDU"
1277,"Aufgaben der Geschäftsstelle der ordentlichen Gerichtsbarkeit (I)",False,"2014-06-20","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13948.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","CDU"
1278,"Grundschule am Hollerbusch",False,"2014-06-20","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13953.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","CDU"
1279,"Verbraucherschutz für Senior*innen - was hat der Senat unternommen?",False,"2014-06-24","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13954.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Die Linke"
1280,"Erkennungsdienstliche Behandlungen durch die Berliner Polizei",True,"2014-06-20","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13947.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1281,"Zensur statt Selbstkritik - Ist das die Methode der Aufarbeitung des NSU-Skandals durch die Berliner Polizei?",False,"2014-06-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13955.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Die Linke"
1282,"Was hat das Bauordnungsamt zum Brandschutz am BER genehmigt?",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13943.pdf",17,"Regierender Bürgermeister","RBm","Die Linke"
1283,"Ermittlungen des LKA gegen NW Berlin und S. S.",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13944.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Die Linke"
1284,"Proteste gegen die rechtspopulistische AfD am Brandenburger Tor am 23. Mai 2014",False,"2014-06-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13946.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1285,"Fähren der BVG im Fährbetrieb - Verbesserung des Angebots durch die Ausschreibung",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13939.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","SPD"
1286,"Beeinträchtigungen des BVG-Busverkehrs durch Baumaßnahmen an der Freybrücke",False,"2014-06-23","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13976.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","SPD"
1287,"Was hat die Berliner Polizei gegen ""NSU: Staat und Nazis Hand in Hand""?",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13945.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1288,"Neubau der Neuen Fahlenbergbrücke",False,"2014-07-30","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13998.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","SPD"
1289,"Lärmschutzmaßnahmen und -mittel im Umfeld BER",False,"2014-07-01","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13999.pdf",17,"Regierender Bürgermeister","RBm","SPD"
1291,"Ab jetzt eingeschränkte Besuchszeiten in der JVA Tegel!?",False,"2014-06-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13941.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Die Linke"
1294,"""Übersichtsaufnahmen"" im Land Berlin (II)",False,"2014-06-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13940.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1296,"FNP-Änderungen für die Umsetzung des StEP Wohnen und bezirklicher Wohnflächenkonzepte erforderlich?",False,"2014-06-14","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13927.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
1297,"Was ist fertig am BER?",False,"2014-06-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13942.pdf",17,"Regierender Bürgermeister","RBm","Die Linke"
1298,"Justizvollzugsdatenschutzgesetz: Informationsrechte von Gefangenen",False,"2014-06-19","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13930.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Piraten"
1299,"ESF-Prüfbürokratie?",False,"2014-06-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13928.pdf",17,"Senatsverwaltung für Wirtschaft, Technolgie und Forschung","SenWiTechForsch","Die Linke"
1304,"Wem nützt Berlins Ausbildung von Justizbediensteten?",True,"2014-06-17","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13925.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","Die Linke"
1305,"Einsatz von Personenspürhunden (Mantrailer-Hunden) und Geruchsprobenentnahme durch die Berliner Polizei",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13921.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1306,"Geplatzte WLAN-Träume?",False,"2014-06-24","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13926.pdf",17,"Regierender Bürgermeister","RBm","Die Linke"
1308,"Unterstützung der Neuköllner Region Köllnische Heide",False,"2014-06-24","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13977.pdf",17,"Senatsverwaltung für Finanzen","SenFin","SPD"
1310,"IT-Fachverfahren in Berlin (III): Barrierefreiheit",False,"2014-06-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13897.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","Piraten"
1311,"Bushaltestelle Rathaus Steglitz (Bereich Schloßstraße 40)",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13911.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
1313,"Katastrophenschutzplan Forschungsreaktor BER II",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13913.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Piraten"
1314,"Anwendung des Gemeinschaftsschulkonzepts in der Sekundarstufe I als Maßnahme der Umgehung von Wartefristen für eine Finanzierung",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13899.pdf",17,"Senatsverwaltung für Bildung, Jugend und Wissenschaft","SenBildJugWiss","CDU"
1315,"2,5 Millionen zur Unterstützung der Arbeit der Musikschulen 2014 und 2015",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13898.pdf",17,"Senatsverwaltung für Finanzen","SenFin","CDU"
1318,"Pflegenotstand in Berlin (III): Umwidmung von Betriebs-/Personal- in Investitionskosten bei Berliner Krankenhäusern",False,"2014-06-18","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13920.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
1320,"Pflegenotstand in Berlin (II): Überlastungsanzeigen in landeseigenen Krankenhäusern",False,"2014-06-20","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13919.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
1321,"Pflegenotstand in Berlin (I): Personalausstattung im Krankenhauspflegebereich",False,"2014-06-23","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13918.pdf",17,"Senatsverwaltung für Gesundheit und Soziales","SenGesSoz","Piraten"
1328,"Neue Musterarbeitsverträge bei den Berliner Bäderbetrieben",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13909.pdf",17,"Senatsverwaltung für Inneres und Sport","SenInnSport","SPD"
1331,"Illegale Abfallentsorgung auf dem Gelände des ehemaligen Reifenwerks Schmöckwitz",False,"2014-06-05","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13893.pdf",17,"Senatsverwaltung für Stadtentwicklung und Umwelt","SenStadtUm","Die Linke"
1333,"Kriterien für die Ermittlung der Höhe des Pachtzinses",False,"2014-06-12","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13890.pdf",17,"Senatsverwaltung für Finanzen","SenFin","CDU"
1335,"Maßnahmen gegen sittenwidrige Löhne - Nachfrage zu den Schriftlichen Anfragen 17/11682 und 17/13579",False,"2014-06-11","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13892.pdf",17,"Senatsverwaltung für Arbeit, Integration und Frauen","SenArbIntFrau","Die Linke"
1336,"Justiz und Verbraucherschutz - eine gute Kombination auch in der Verwaltungspraxis?",False,"2014-06-26","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13978.pdf",17,"Senatsverwaltung für Justiz und Verbraucherschutz","SenJustV","SPD"
1337,"Pflichten und Verantwortlichkeiten wahrnehmen!",False,"2014-06-10","http://pardok.parlament-berlin.de/starweb/adis/citat/VT/17/SchrAnfr/s17-13883.pdf",17,"Senatsverwaltung für Finanzen","SenFin","CDU"
